# theta, omega
1.278686371577166581e+00 -2.368173752632506198e-07
1.279554454653593520e+00 -2.367581108706026285e-07
1.280422537730020682e+00 -2.368673818242695242e-07
1.281290620806447844e+00 -2.367484665225519296e-07
1.282158703882875006e+00 -2.368334397518743724e-07
1.283026786959302168e+00 -2.368697707291108623e-07
1.283894870035729330e+00 -2.367855115747466491e-07
1.284762953112156492e+00 -2.369252960103050565e-07
1.285631036188583431e+00 -2.368426407360903615e-07
1.286499119265010593e+00 -2.368554875115546748e-07
1.287367202341437755e+00 -2.369422498109348730e-07
1.288235285417864917e+00 -2.368186176169114447e-07
1.289103368494292079e+00 -2.369226025282400759e-07
1.289971451570719241e+00 -2.368795614489638149e-07
1.290839534647146403e+00 -2.367996704060454896e-07
1.291707617723573565e+00 -2.368933402119749630e-07
1.292575700800000504e+00 -2.367471367931083278e-07
1.293443783876427666e+00 -2.367771448757774300e-07
1.294311866952854828e+00 -2.367909373944563373e-07
1.295179950029281990e+00 -2.366626703635609674e-07
1.296048033105709152e+00 -2.367683472940128728e-07
1.296916116182136314e+00 -2.366712077350609077e-07
1.297784199258563476e+00 -2.366416358199306277e-07
1.298652282334990637e+00 -2.367198551735337260e-07
1.299520365411417577e+00 -2.365851131528757722e-07
1.300388448487844739e+00 -2.366797014527439805e-07
1.301256531564271901e+00 -2.366682574943302193e-07
1.302124614640699063e+00 -2.365982257747234462e-07
1.302992697717126225e+00 -2.367225428248479114e-07
1.303860780793553387e+00 -2.366100297400262676e-07
1.304728863869980549e+00 -2.366453383636490263e-07
1.305596946946407488e+00 -2.366932314661978069e-07
1.306465030022834650e+00 -2.365756048839520493e-07
1.307333113099261812e+00 -2.366927240931267912e-07
1.308201196175688974e+00 -2.366239117604480051e-07
1.309069279252116136e+00 -2.365842440585460516e-07
1.309937362328543298e+00 -2.366685481984455669e-07
1.310805445404970460e+00 -2.365219671858219206e-07
1.311673528481397621e+00 -2.365834184930777864e-07
1.312541611557824561e+00 -2.365669462362888331e-07
1.313409694634251723e+00 -2.364650398133125683e-07
1.314277777710678885e+00 -2.365746047628943906e-07
1.315145860787106047e+00 -2.364579763646103394e-07
1.316013943863533209e+00 -2.364622306063967407e-07
1.316882026939960371e+00 -2.365097806434839826e-07
1.317750110016387532e+00 -2.363751787048319257e-07
1.318618193092814472e+00 -2.364792160688203935e-07
1.319486276169241634e+00 -2.364296622051206732e-07
1.320354359245668796e+00 -2.363872317973425819e-07
1.321222442322095958e+00 -2.364985363515383038e-07
1.322090525398523120e+00 -2.363771052411013474e-07
1.322958608474950282e+00 -2.364445053199552626e-07
1.323826691551377444e+00 -2.364632764048092347e-07
1.324694774627804605e+00 -2.363701675004640057e-07
1.325562857704231545e+00 -2.365009113532961215e-07
1.326430940780658707e+00 -2.364203263068532892e-07
1.327299023857085869e+00 -2.364313270846012567e-07
1.328167106933513031e+00 -2.365101729611381123e-07
1.329035190009940193e+00 -2.363832994962770331e-07
1.329903273086367355e+00 -2.364802343928956626e-07
1.330771356162794516e+00 -2.364433412031662667e-07
1.331639439239221678e+00 -2.363805020552510833e-07
1.332507522315648618e+00 -2.364914636010598024e-07
1.333375605392075780e+00 -2.363688307102107451e-07
1.334243688468502942e+00 -2.364100093240909160e-07
1.335111771544930104e+00 -2.364275330078674319e-07
1.335979854621357266e+00 -2.363030055193334362e-07
1.336847937697784428e+00 -2.364056531450841356e-07
1.337716020774211589e+00 -2.363148074784607979e-07
1.338584103850638529e+00 -2.362903646823457115e-07
1.339452186927065691e+00 -2.363660997688817987e-07
1.340320270003492853e+00 -2.362266787187645361e-07
1.341188353079920015e+00 -2.363002295132574457e-07
1.342056436156347177e+00 -2.362661875294287814e-07
1.342924519232774339e+00 -2.361771855407428364e-07
1.343792602309201500e+00 -2.362831845493532282e-07
1.344660685385628662e+00 -2.361666270967799430e-07
1.345528768462055602e+00 -2.361965318918981650e-07
1.346396851538482764e+00 -2.362372496173739956e-07
1.347264934614909926e+00 -2.361144822644244366e-07
1.348133017691337088e+00 -2.362189400858079315e-07
1.349001100767764250e+00 -2.361482524536043998e-07
1.349869183844191411e+00 -2.361152027459364798e-07
1.350737266920618573e+00 -2.362117990828045744e-07
1.351605349997045513e+00 -2.360896424435041385e-07
1.352473433073472675e+00 -2.361681779962863277e-07
1.353341516149899837e+00 -2.361662480032559135e-07
1.354209599226326999e+00 -2.360770631228940984e-07
1.355077682302754161e+00 -2.361925019402331132e-07
1.355945765379181323e+00 -2.360923280307972373e-07
1.356813848455608484e+00 -2.361139832951131713e-07
1.357681931532035646e+00 -2.361788289075793370e-07
1.358550014608462586e+00 -2.360626200493795713e-07
1.359418097684889748e+00 -2.361693230796771955e-07
1.360286180761316910e+00 -2.361186295589522533e-07
1.361154263837744072e+00 -2.360705652368428334e-07
1.362022346914171234e+00 -2.361726142932576916e-07
1.362890429990598395e+00 -2.360527163887720870e-07
1.363758513067025557e+00 -2.361183589582800298e-07
1.364626596143452719e+00 -2.361348055841511871e-07
1.365494679219879659e+00 -2.360367607612448291e-07
1.366362762296306821e+00 -2.361495240451201489e-07
1.367230845372733983e+00 -2.360545989113699727e-07
1.368098928449161145e+00 -2.360513633717803039e-07
1.368967011525588306e+00 -2.361204595299233433e-07
1.369835094602015468e+00 -2.359959932483055302e-07
1.370703177678442630e+00 -2.360907161417636378e-07
1.371571260754869570e+00 -2.360529993891766189e-07
1.372439343831296732e+00 -2.359857302539312723e-07
1.373307426907723894e+00 -2.360850363159180745e-07
1.374175509984151056e+00 -2.359602813278300106e-07
1.375043593060578218e+00 -2.360009611608604912e-07
1.375911676137005379e+00 -2.360252424105334457e-07
1.376779759213432541e+00 -2.359144803162864947e-07
1.377647842289859703e+00 -2.360220155255343615e-07
1.378515925366286643e+00 -2.359365599524173641e-07
1.379384008442713805e+00 -2.359114704403392212e-07
1.380252091519140967e+00 -2.359836908417756961e-07
1.381120174595568129e+00 -2.358512522287229035e-07
1.381988257671995290e+00 -2.359309150952214648e-07
1.382856340748422452e+00 -2.359086400946611359e-07
1.383724423824849614e+00 -2.358307239257896111e-07
1.384592506901276776e+00 -2.359363957604570540e-07
1.385460589977703716e+00 -2.358204524217013897e-07
1.386328673054130878e+00 -2.358449787846258674e-07
1.387196756130558040e+00 -2.358828265674750694e-07
1.388064839206985202e+00 -2.357669228429979514e-07
1.388932922283412363e+00 -2.358750168091806244e-07
1.389801005359839525e+00 -2.358119955391638697e-07
1.390669088436266687e+00 -2.357806760100977459e-07
1.391537171512693627e+00 -2.358698089601020507e-07
1.392405254589120789e+00 -2.357440657339232321e-07
1.393273337665547951e+00 -2.358155126660003827e-07
1.394141420741975113e+00 -2.358139898296472879e-07
1.395009503818402274e+00 -2.357321594837217530e-07
1.395877586894829436e+00 -2.358497189260237397e-07
1.396745669971256598e+00 -2.357541961110259330e-07
1.397613753047683760e+00 -2.357718775846042258e-07
1.398481836124110700e+00 -2.358285417531091062e-07
1.399349919200537862e+00 -2.357106841944881390e-07
1.400218002276965024e+00 -2.358143189708381270e-07
1.401086085353392185e+00 -2.357700457387050076e-07
1.401954168429819347e+00 -2.357301078662288032e-07
1.402822251506246509e+00 -2.358334733473833657e-07
1.403690334582673671e+00 -2.357161876775602177e-07
1.404558417659100611e+00 -2.357755467644010722e-07
1.405426500735527773e+00 -2.357874001161569508e-07
1.406294583811954935e+00 -2.356921726440862410e-07
1.407162666888382097e+00 -2.358070994306198279e-07
1.408030749964809258e+00 -2.357228758492744304e-07
1.408898833041236420e+00 -2.357262389995990848e-07
1.409766916117663582e+00 -2.357953486385248221e-07
1.410634999194090744e+00 -2.356720699338833445e-07
1.411503082270517684e+00 -2.357611271258847397e-07
1.412371165346944846e+00 -2.357247507926439240e-07
1.413239248423372008e+00 -2.356648112877287432e-07
1.414107331499799169e+00 -2.357702903466156156e-07
1.414975414576226331e+00 -2.356573049067925459e-07
1.415843497652653493e+00 -2.357010500288100226e-07
1.416711580729080655e+00 -2.357241386039939670e-07
1.417579663805507817e+00 -2.356139524271993126e-07
1.418447746881934757e+00 -2.357182032953201699e-07
1.419315829958361919e+00 -2.356393978194142145e-07
1.420183913034789080e+00 -2.356230677892981722e-07
1.421051996111216242e+00 -2.357014975223668898e-07
1.421920079187643404e+00 -2.355771123126986784e-07
1.422788162264070566e+00 -2.356539006898795711e-07
1.423656245340497728e+00 -2.356284095090169839e-07
1.424524328416924668e+00 -2.355496405433041437e-07
1.425392411493351830e+00 -2.356534045981323776e-07
1.426260494569778992e+00 -2.355455344613013303e-07
1.427128577646206153e+00 -2.355752651872217291e-07
1.427996660722633315e+00 -2.356149575887792840e-07
1.428864743799060477e+00 -2.355000087563333875e-07
1.429732826875487639e+00 -2.355992545423669875e-07
1.430600909951914801e+00 -2.355319590163428964e-07
1.431468993028341741e+00 -2.354990302274514408e-07
1.432337076104768903e+00 -2.355877498871343666e-07
1.433205159181196064e+00 -2.354694868446811257e-07
1.434073242257623226e+00 -2.355414136958270781e-07
1.434941325334050388e+00 -2.355379807758288776e-07
1.435809408410477550e+00 -2.354525266486145118e-07
1.436677491486904712e+00 -2.355605447487953773e-07
1.437545574563331652e+00 -2.354643263812795079e-07
1.438413657639758814e+00 -2.354831129900981101e-07
1.439281740716185976e+00 -2.355430512724228490e-07
1.440149823792613137e+00 -2.354326191365204647e-07
1.441017906869040299e+00 -2.355341813082410514e-07
1.441885989945467461e+00 -2.354877144852909229e-07
1.442754073021894623e+00 -2.354440439688066630e-07
1.443622156098321785e+00 -2.355422125913114312e-07
1.444490239174748725e+00 -2.354300730986534886e-07
1.445358322251175887e+00 -2.354935711915388819e-07
1.446226405327603048e+00 -2.355110614142588865e-07
1.447094488404030210e+00 -2.354210191750810653e-07
1.447962571480457372e+00 -2.355311644278562263e-07
1.448830654556884534e+00 -2.354448107366530670e-07
1.449698737633311696e+00 -2.354448233321482420e-07
1.450566820709738858e+00 -2.355126750784456915e-07
1.451434903786165798e+00 -2.353968714397671005e-07
1.452302986862592959e+00 -2.354887503294880790e-07
1.453171069939020121e+00 -2.354557076938350844e-07
1.454039153015447283e+00 -2.353951519958779340e-07
1.454907236091874445e+00 -2.354924160335745619e-07
1.455775319168301607e+00 -2.353769763138983363e-07
1.456643402244728769e+00 -2.354175405543694814e-07
1.457511485321155709e+00 -2.354420462042861419e-07
1.458379568397582871e+00 -2.353385902528926802e-07
1.459247651474010032e+00 -2.354424156651715537e-07
1.460115734550437194e+00 -2.353639014856197388e-07
1.460983817626864356e+00 -2.353428198880843961e-07
1.461851900703291518e+00 -2.354136828074145469e-07
1.462719983779718680e+00 -2.352899694587493430e-07
1.463588066856145842e+00 -2.353667966109840227e-07
1.464456149932572782e+00 -2.353469108867646563e-07
1.465324233008999943e+00 -2.352746749657744225e-07
1.466192316085427105e+00 -2.353770732294884139e-07
1.467060399161854267e+00 -2.352696692125291745e-07
1.467928482238281429e+00 -2.352953085959838390e-07
1.468796565314708591e+00 -2.353330181644570512e-07
1.469664648391135753e+00 -2.352243195427837501e-07
1.470532731467562693e+00 -2.353278323567050830e-07
1.471400814543989854e+00 -2.352692515215445209e-07
1.472268897620417016e+00 -2.352412171328355465e-07
1.473136980696844178e+00 -2.353277725413860794e-07
1.474005063773271340e+00 -2.352103301778549548e-07
1.474873146849698502e+00 -2.352794292835478192e-07
1.475741229926125664e+00 -2.352785997717737786e-07
1.476609313002552826e+00 -2.352011525092011206e-07
1.477477396078979766e+00 -2.353129966263760962e-07
1.478345479155406927e+00 -2.352229839586559343e-07
1.479213562231834089e+00 -2.352407824007375725e-07
1.480081645308261251e+00 -2.352955659444269413e-07
1.480949728384688413e+00 -2.351842149006499001e-07
1.481817811461115575e+00 -2.352825178758802141e-07
1.482685894537542737e+00 -2.352399409309379679e-07
1.483553977613969899e+00 -2.352014967112575782e-07
1.484422060690396838e+00 -2.352995410266658928e-07
1.485290143766824000e+00 -2.351884953218570851e-07
1.486158226843251162e+00 -2.352454013623301870e-07
1.487026309919678324e+00 -2.352569196590312028e-07
1.487894392996105486e+00 -2.351662024753703428e-07
1.488762476072532648e+00 -2.352747223661511059e-07
1.489630559148959810e+00 -2.351940173510776770e-07
1.490498642225386750e+00 -2.351969364378216866e-07
1.491366725301813911e+00 -2.352628678280668747e-07
1.492234808378241073e+00 -2.351462905924692121e-07
1.493102891454668235e+00 -2.352314067416485896e-07
1.493970974531095397e+00 -2.351968746922801382e-07
1.494839057607522559e+00 -2.351395318351149481e-07
1.495707140683949721e+00 -2.352393503527506349e-07
1.496575223760376883e+00 -2.351318215260117781e-07
1.497443306836803822e+00 -2.351738592442284277e-07
1.498311389913230984e+00 -2.351966691785131221e-07
1.499179472989658146e+00 -2.350927817470694532e-07
1.500047556066085308e+00 -2.351924871334251583e-07
1.500915639142512470e+00 -2.351177044882579411e-07
1.501783722218939632e+00 -2.351022217151759280e-07
1.502651805295366794e+00 -2.351771683745692614e-07
1.503519888371793956e+00 -2.350597716890226616e-07
1.504387971448220895e+00 -2.351342886007149246e-07
1.505256054524648057e+00 -2.351116923504161694e-07
1.506124137601075219e+00 -2.350382275978038981e-07
1.506992220677502381e+00 -2.351381206429637938e-07
1.507860303753929543e+00 -2.350364848663974669e-07
1.508728386830356705e+00 -2.350660575636855408e-07
1.509596469906783867e+00 -2.351056787138893844e-07
1.510464552983210806e+00 -2.349986981041546538e-07
1.511332636059637968e+00 -2.350958955764723259e-07
1.512200719136065130e+00 -2.350344325743685061e-07
1.513068802212492292e+00 -2.350053352667098466e-07
1.513936885288919454e+00 -2.350917852562709954e-07
1.514804968365346616e+00 -2.349812073974620460e-07
1.515673051441773778e+00 -2.350521140717128229e-07
1.516541134518200939e+00 -2.350516933623864540e-07
1.517409217594627879e+00 -2.349733477080038550e-07
1.518277300671055041e+00 -2.350790485228156273e-07
1.519145383747482203e+00 -2.349896732910848247e-07
1.520013466823909365e+00 -2.350093160791229805e-07
1.520881549900336527e+00 -2.350678957548098402e-07
1.521749632976763689e+00 -2.349642307658962959e-07
1.522617716053190851e+00 -2.350627746134330057e-07
1.523485799129617790e+00 -2.350203118919880688e-07
1.524353882206044952e+00 -2.349801995051145300e-07
1.525221965282472114e+00 -2.350746269874650266e-07
1.526090048358899276e+00 -2.349679274634278620e-07
1.526958131435326438e+00 -2.350282143672342451e-07
1.527826214511753600e+00 -2.350445922661433375e-07
1.528694297588180762e+00 -2.349586557579672995e-07
1.529562380664607923e+00 -2.350637220180650857e-07
1.530430463741034863e+00 -2.349812958535260269e-07
1.531298546817462025e+00 -2.349807871097258919e-07
1.532166629893889187e+00 -2.350444511561301074e-07
1.533034712970316349e+00 -2.349326783542708685e-07
1.533902796046743511e+00 -2.350190822008324131e-07
1.534770879123170673e+00 -2.349867457999489399e-07
1.535638962199597835e+00 -2.349286223921069343e-07
1.536507045276024996e+00 -2.350212737662605289e-07
1.537375128352451936e+00 -2.349109152893648920e-07
1.538243211428879098e+00 -2.349491675648310221e-07
1.539111294505306260e+00 -2.349719993886609265e-07
1.539979377581733422e+00 -2.348729744694795782e-07
1.540847460658160584e+00 -2.349723191177418285e-07
1.541715543734587746e+00 -2.348982775916195214e-07
1.542583626811014907e+00 -2.348794786411235873e-07
1.543451709887441847e+00 -2.349485159683679909e-07
1.544319792963869009e+00 -2.348316501375163241e-07
1.545187876040296171e+00 -2.349060931680016984e-07
1.546055959116723333e+00 -2.348883198837373444e-07
1.546924042193150495e+00 -2.348209791863264022e-07
1.547792125269577657e+00 -2.349209039336860409e-07
1.548660208346004818e+00 -2.348208142333933069e-07
1.549528291422431980e+00 -2.348477624579210692e-07
1.550396374498858920e+00 -2.348859142502020799e-07
1.551264457575286082e+00 -2.347838490831709606e-07
1.552132540651713244e+00 -2.348843173942663738e-07
1.553000623728140406e+00 -2.348300607683373115e-07
1.553868706804567568e+00 -2.348052733481219137e-07
1.554736789880994730e+00 -2.348901451485328695e-07
1.555604872957421891e+00 -2.347799696739303646e-07
1.556472956033848831e+00 -2.348476141115773893e-07
1.557341039110275993e+00 -2.348478999797023320e-07
1.558209122186703155e+00 -2.347746082054224208e-07
